Date,Year,Births,State
1995-02-01,1995,4574,Alabama
1995-03-01,1995,5189,Alabama
1995-04-01,1995,4594,Alabama
1995-05-01,1995,5046,Alabama
1995-06-01,1995,4874,Alabama
1995-07-01,1995,5192,Alabama
1995-08-01,1995,5603,Alabama
1995-09-01,1995,5357,Alabama
1995-10-01,1995,5067,Alabama
1995-11-01,1995,4868,Alabama
1995-12-01,1995,4980,Alabama
1995-01-01,1995,811,Alaska
1995-02-01,1995,741,Alaska
1995-03-01,1995,910,Alaska
1995-04-01,1995,849,Alaska
1995-05-01,1995,909,Alaska
1995-06-01,1995,914,Alaska
1995-07-01,1995,863,Alaska
1995-08-01,1995,911,Alaska
1995-09-01,1995,904,Alaska
1995-10-01,1995,836,Alaska
1995-11-01,1995,757,Alaska
1995-12-01,1995,839,Alaska
1995-01-01,1995,2866,Arizona
1995-02-01,1995,2663,Arizona
1995-03-01,1995,2793,Arizona
1995-04-01,1995,2718,Arizona
1995-05-01,1995,2875,Arizona
1995-06-01,1995,2831,Arizona
1995-07-01,1995,3039,Arizona
1995-08-01,1995,3231,Arizona
1995-09-01,1995,3064,Arizona
1995-10-01,1995,3047,Arizona
1995-11-01,1995,3003,Arizona
1995-12-01,1995,3045,Arizona
1995-01-01,1995,45278,Arkansas
1995-02-01,1995,41843,Arkansas
1995-03-01,1995,46687,Arkansas
1995-04-01,1995,43780,Arkansas
1995-05-01,1995,46371,Arkansas
1995-06-01,1995,46334,Arkansas
1995-07-01,1995,47871,Arkansas
1995-08-01,1995,49615,Arkansas
1995-09-01,1995,48385,Arkansas
1995-10-01,1995,47340,Arkansas
1995-11-01,1995,44311,Arkansas
1995-12-01,1995,44230,Arkansas
1995-01-01,1995,4201,California
1995-02-01,1995,4065,California
1995-03-01,1995,4672,California
1995-04-01,1995,4469,California
1995-05-01,1995,4737,California
1995-06-01,1995,4638,California
1995-07-01,1995,4790,California
1995-08-01,1995,4782,California
1995-09-01,1995,4677,California
1995-10-01,1995,4539,California
1995-11-01,1995,4359,California
1995-12-01,1995,4403,California
1995-01-01,1995,845,Colorado
1995-02-01,1995,796,Colorado
1995-03-01,1995,860,Colorado
1995-04-01,1995,786,Colorado
1995-05-01,1995,900,Colorado
1995-06-01,1995,912,Colorado
1995-07-01,1995,887,Colorado
1995-08-01,1995,920,Colorado
1995-09-01,1995,858,Colorado
1995-10-01,1995,846,Colorado
1995-11-01,1995,803,Colorado
1995-12-01,1995,853,Colorado
1995-01-01,1995,15347,Delaware
1995-02-01,1995,14321,Delaware
1995-03-01,1995,15583,Delaware
1995-04-01,1995,14598,Delaware
1995-05-01,1995,15402,Delaware
1995-06-01,1995,15435,Delaware
1995-07-01,1995,15937,Delaware
1995-08-01,1995,16836,Delaware
1995-09-01,1995,16701,Delaware
1995-10-01,1995,16722,Delaware
1995-11-01,1995,15889,Delaware
1995-12-01,1995,15952,Delaware
1995-01-01,1995,9363,District Of Columbia
1995-02-01,1995,8637,District Of Columbia
1995-03-01,1995,9288,District Of Columbia
1995-04-01,1995,8798,District Of Columbia
1995-05-01,1995,9315,District Of Columbia
1995-06-01,1995,9156,District Of Columbia
1995-07-01,1995,9652,District Of Columbia
1995-08-01,1995,10163,District Of Columbia
1995-09-01,1995,9850,District Of Columbia
1995-10-01,1995,9596,District Of Columbia
1995-11-01,1995,9116,District Of Columbia
1995-12-01,1995,9348,District Of Columbia
1995-01-01,1995,1541,Florida
1995-02-01,1995,1416,Florida
1995-03-01,1995,1620,Florida
1995-04-01,1995,1527,Florida
1995-05-01,1995,1565,Florida
1995-06-01,1995,1526,Florida
1995-07-01,1995,1587,Florida
1995-08-01,1995,1595,Florida
1995-09-01,1995,1599,Florida
1995-10-01,1995,1598,Florida
1995-11-01,1995,1502,Florida
1995-12-01,1995,1519,Florida
1995-01-01,1995,1344,Georgia
1995-02-01,1995,1296,Georgia
1995-03-01,1995,1534,Georgia
1995-04-01,1995,1530,Georgia
1995-05-01,1995,1529,Georgia
1995-06-01,1995,1528,Georgia
1995-07-01,1995,1632,Georgia
1995-08-01,1995,1704,Georgia
1995-09-01,1995,1589,Georgia
1995-10-01,1995,1477,Georgia
1995-11-01,1995,1448,Georgia
1995-12-01,1995,1424,Georgia
1995-01-01,1995,6644,Hawaii
1995-02-01,1995,6316,Hawaii
1995-03-01,1995,6984,Hawaii
1995-04-01,1995,6584,Hawaii
1995-05-01,1995,7193,Hawaii
1995-06-01,1995,6962,Hawaii
1995-07-01,1995,7263,Hawaii
1995-08-01,1995,7462,Hawaii
1995-09-01,1995,7321,Hawaii
1995-10-01,1995,6955,Hawaii
1995-11-01,1995,6469,Hawaii
1995-12-01,1995,6682,Hawaii
1995-01-01,1995,2992,Idaho
1995-02-01,1995,2705,Idaho
1995-03-01,1995,3115,Idaho
1995-04-01,1995,3053,Idaho
1995-05-01,1995,3259,Idaho
1995-06-01,1995,3078,Idaho
1995-07-01,1995,3200,Idaho
1995-08-01,1995,3253,Idaho
1995-09-01,1995,3257,Idaho
1995-10-01,1995,3064,Idaho
1995-11-01,1995,2917,Idaho
1995-12-01,1995,2917,Idaho
1995-01-01,1995,3012,Illinois
1995-02-01,1995,2779,Illinois
1995-03-01,1995,3141,Illinois
1995-04-01,1995,3063,Illinois
1995-05-01,1995,3261,Illinois
1995-06-01,1995,3154,Illinois
1995-07-01,1995,3255,Illinois
1995-08-01,1995,3281,Illinois
1995-09-01,1995,3166,Illinois
1995-10-01,1995,3111,Illinois
1995-11-01,1995,2960,Illinois
1995-12-01,1995,3018,Illinois
1995-01-01,1995,4251,Indiana
1995-02-01,1995,4010,Indiana
1995-03-01,1995,4417,Indiana
1995-04-01,1995,4068,Indiana
1995-05-01,1995,4577,Indiana
1995-06-01,1995,4387,Indiana
1995-07-01,1995,4580,Indiana
1995-08-01,1995,4766,Indiana
1995-09-01,1995,4600,Indiana
1995-10-01,1995,4451,Indiana
1995-11-01,1995,4137,Indiana
1995-12-01,1995,4133,Indiana
1995-01-01,1995,5463,Iowa
1995-02-01,1995,4877,Iowa
1995-03-01,1995,5332,Iowa
1995-04-01,1995,5054,Iowa
1995-05-01,1995,5227,Iowa
1995-06-01,1995,5407,Iowa
1995-07-01,1995,5854,Iowa
1995-08-01,1995,6002,Iowa
1995-09-01,1995,5927,Iowa
1995-10-01,1995,5669,Iowa
1995-11-01,1995,5463,Iowa
1995-12-01,1995,5366,Iowa
1995-01-01,1995,1044,Kansas
1995-02-01,1995,1035,Kansas
1995-03-01,1995,1177,Kansas
1995-04-01,1995,1159,Kansas
1995-05-01,1995,1257,Kansas
1995-06-01,1995,1320,Kansas
1995-07-01,1995,1215,Kansas
1995-08-01,1995,1252,Kansas
1995-09-01,1995,1190,Kansas
1995-10-01,1995,1133,Kansas
1995-11-01,1995,1042,Kansas
1995-12-01,1995,1072,Kansas
1995-01-01,1995,5873,Kentucky
1995-02-01,1995,5397,Kentucky
1995-03-01,1995,6201,Kentucky
1995-04-01,1995,5769,Kentucky
1995-05-01,1995,6385,Kentucky
1995-06-01,1995,6297,Kentucky
1995-07-01,1995,6380,Kentucky
1995-08-01,1995,6536,Kentucky
1995-09-01,1995,6276,Kentucky
1995-10-01,1995,5976,Kentucky
1995-11-01,1995,5562,Kentucky
1995-12-01,1995,5744,Kentucky
1995-01-01,1995,6564,Louisiana
1995-02-01,1995,6031,Louisiana
1995-03-01,1995,6939,Louisiana
1995-04-01,1995,6586,Louisiana
1995-05-01,1995,7261,Louisiana
1995-06-01,1995,7304,Louisiana
1995-07-01,1995,7404,Louisiana
1995-08-01,1995,7269,Louisiana
1995-09-01,1995,7075,Louisiana
1995-10-01,1995,6645,Louisiana
1995-11-01,1995,6367,Louisiana
1995-12-01,1995,6203,Louisiana
1995-01-01,1995,10807,Maine
1995-02-01,1995,10494,Maine
1995-03-01,1995,11789,Maine
1995-04-01,1995,10941,Maine
1995-05-01,1995,12002,Maine
1995-06-01,1995,11594,Maine
1995-07-01,1995,11748,Maine
1995-08-01,1995,11923,Maine
1995-09-01,1995,11513,Maine
1995-10-01,1995,11095,Maine
1995-11-01,1995,10147,Maine
1995-12-01,1995,10589,Maine
1995-01-01,1995,4920,Maryland
1995-02-01,1995,4623,Maryland
1995-03-01,1995,5450,Maryland
1995-04-01,1995,5340,Maryland
1995-05-01,1995,5872,Maryland
1995-06-01,1995,5391,Maryland
1995-07-01,1995,5502,Maryland
1995-08-01,1995,5723,Maryland
1995-09-01,1995,5374,Maryland
1995-10-01,1995,5248,Maryland
1995-11-01,1995,4963,Maryland
1995-12-01,1995,4857,Maryland
1995-01-01,1995,3544,Massachusetts
1995-02-01,1995,3047,Massachusetts
1995-03-01,1995,3312,Massachusetts
1995-04-01,1995,3116,Massachusetts
1995-05-01,1995,3316,Massachusetts
1995-06-01,1995,3348,Massachusetts
1995-07-01,1995,3595,Massachusetts
1995-08-01,1995,3806,Massachusetts
1995-09-01,1995,3680,Massachusetts
1995-10-01,1995,3682,Massachusetts
1995-11-01,1995,3397,Massachusetts
1995-12-01,1995,3501,Massachusetts
1995-01-01,1995,5948,Michigan
1995-02-01,1995,5629,Michigan
1995-03-01,1995,6021,Michigan
1995-04-01,1995,5817,Michigan
1995-05-01,1995,6215,Michigan
1995-06-01,1995,6114,Michigan
1995-07-01,1995,6460,Michigan
1995-08-01,1995,6437,Michigan
1995-09-01,1995,6331,Michigan
1995-10-01,1995,6234,Michigan
1995-11-01,1995,5825,Michigan
1995-12-01,1995,5997,Michigan
1995-01-01,1995,922,Minnesota
1995-02-01,1995,866,Minnesota
1995-03-01,1995,936,Minnesota
1995-04-01,1995,846,Minnesota
1995-05-01,1995,994,Minnesota
1995-06-01,1995,958,Minnesota
1995-07-01,1995,990,Minnesota
1995-08-01,1995,977,Minnesota
1995-09-01,1995,988,Minnesota
1995-10-01,1995,918,Minnesota
1995-11-01,1995,903,Minnesota
1995-12-01,1995,844,Minnesota
1995-01-01,1995,1829,Mississippi
1995-02-01,1995,1831,Mississippi
1995-03-01,1995,1951,Mississippi
1995-04-01,1995,1848,Mississippi
1995-05-01,1995,1979,Mississippi
1995-06-01,1995,1953,Mississippi
1995-07-01,1995,1993,Mississippi
1995-08-01,1995,2048,Mississippi
1995-09-01,1995,2064,Mississippi
1995-10-01,1995,2020,Mississippi
1995-11-01,1995,1849,Mississippi
1995-12-01,1995,1878,Mississippi
1995-01-01,1995,1910,Missouri
1995-02-01,1995,1870,Missouri
1995-03-01,1995,2058,Missouri
1995-04-01,1995,1970,Missouri
1995-05-01,1995,2155,Missouri
1995-06-01,1995,2186,Missouri
1995-07-01,1995,2254,Missouri
1995-08-01,1995,2263,Missouri
1995-09-01,1995,2171,Missouri
1995-10-01,1995,2109,Missouri
1995-11-01,1995,1993,Missouri
1995-12-01,1995,2117,Missouri
1995-01-01,1995,1079,Montana
1995-02-01,1995,1121,Montana
1995-03-01,1995,1276,Montana
1995-04-01,1995,1239,Montana
1995-05-01,1995,1331,Montana
1995-06-01,1995,1267,Montana
1995-07-01,1995,1310,Montana
1995-08-01,1995,1331,Montana
1995-09-01,1995,1297,Montana
1995-10-01,1995,1241,Montana
1995-11-01,1995,1076,Montana
1995-12-01,1995,1097,Montana
1995-01-01,1995,9199,Nebraska
1995-02-01,1995,8726,Nebraska
1995-03-01,1995,9848,Nebraska
1995-04-01,1995,9104,Nebraska
1995-05-01,1995,10120,Nebraska
1995-06-01,1995,10138,Nebraska
1995-07-01,1995,10435,Nebraska
1995-08-01,1995,10142,Nebraska
1995-09-01,1995,9779,Nebraska
1995-10-01,1995,9369,Nebraska
1995-11-01,1995,9011,Nebraska
1995-12-01,1995,8957,Nebraska
1995-01-01,1995,2183,Nevada
1995-02-01,1995,2083,Nevada
1995-03-01,1995,2187,Nevada
1995-04-01,1995,2097,Nevada
1995-05-01,1995,2276,Nevada
1995-06-01,1995,2269,Nevada
1995-07-01,1995,2366,Nevada
1995-08-01,1995,2453,Nevada
1995-09-01,1995,2401,Nevada
1995-10-01,1995,2258,Nevada
1995-11-01,1995,2135,Nevada
1995-12-01,1995,2212,Nevada
1995-01-01,1995,22143,New Hampshire
1995-02-01,1995,20571,New Hampshire
1995-03-01,1995,23136,New Hampshire
1995-04-01,1995,21700,New Hampshire
1995-05-01,1995,23865,New Hampshire
1995-06-01,1995,23555,New Hampshire
1995-07-01,1995,24158,New Hampshire
1995-08-01,1995,23807,New Hampshire
1995-09-01,1995,22897,New Hampshire
1995-10-01,1995,22583,New Hampshire
1995-11-01,1995,21350,New Hampshire
1995-12-01,1995,21604,New Hampshire
1995-01-01,1995,668,New Mexico
1995-02-01,1995,583,New Mexico
1995-03-01,1995,722,New Mexico
1995-04-01,1995,685,New Mexico
1995-05-01,1995,793,New Mexico
1995-06-01,1995,736,New Mexico
1995-07-01,1995,721,New Mexico
1995-08-01,1995,729,New Mexico
1995-09-01,1995,733,New Mexico
1995-10-01,1995,678,New Mexico
1995-11-01,1995,687,New Mexico
1995-12-01,1995,741,New Mexico
1995-01-01,1995,3797,North Carolina
1995-02-01,1995,3466,North Carolina
1995-03-01,1995,3765,North Carolina
1995-04-01,1995,3588,North Carolina
1995-05-01,1995,3858,North Carolina
1995-06-01,1995,3860,North Carolina
1995-07-01,1995,3942,North Carolina
1995-08-01,1995,4126,North Carolina
1995-09-01,1995,3944,North Carolina
1995-10-01,1995,3911,North Carolina
1995-11-01,1995,3754,North Carolina
1995-12-01,1995,3661,North Carolina
1995-01-01,1995,3446,North Dakota
1995-02-01,1995,3121,North Dakota
1995-03-01,1995,3655,North Dakota
1995-04-01,1995,3485,North Dakota
1995-05-01,1995,3853,North Dakota
1995-06-01,1995,3672,North Dakota
1995-07-01,1995,3662,North Dakota
1995-08-01,1995,3824,North Dakota
1995-09-01,1995,3763,North Dakota
1995-10-01,1995,3492,North Dakota
1995-11-01,1995,3374,North Dakota
1995-12-01,1995,3464,North Dakota
1995-01-01,1995,12227,Ohio
1995-02-01,1995,11714,Ohio
1995-03-01,1995,13116,Ohio
1995-04-01,1995,12210,Ohio
1995-05-01,1995,13461,Ohio
1995-06-01,1995,12921,Ohio
1995-07-01,1995,13537,Ohio
1995-08-01,1995,13557,Ohio
1995-09-01,1995,12902,Ohio
1995-10-01,1995,12642,Ohio
1995-11-01,1995,11699,Ohio
1995-12-01,1995,11864,Ohio
1995-01-01,1995,994,Oklahoma
1995-02-01,1995,992,Oklahoma
1995-03-01,1995,1091,Oklahoma
1995-04-01,1995,1020,Oklahoma
1995-05-01,1995,1147,Oklahoma
1995-06-01,1995,1078,Oklahoma
1995-07-01,1995,1182,Oklahoma
1995-08-01,1995,1126,Oklahoma
1995-09-01,1995,1120,Oklahoma
1995-10-01,1995,1075,Oklahoma
1995-11-01,1995,946,Oklahoma
1995-12-01,1995,1005,Oklahoma
1995-01-01,1995,4348,Oregon
1995-02-01,1995,3910,Oregon
1995-03-01,1995,4252,Oregon
1995-04-01,1995,3909,Oregon
1995-05-01,1995,4165,Oregon
1995-06-01,1995,4149,Oregon
1995-07-01,1995,4373,Oregon
1995-08-01,1995,4623,Oregon
1995-09-01,1995,4421,Oregon
1995-10-01,1995,4313,Oregon
1995-11-01,1995,4199,Oregon
1995-12-01,1995,4264,Oregon
1995-01-01,1995,790,Pennsylvania
1995-02-01,1995,767,Pennsylvania
1995-03-01,1995,934,Pennsylvania
1995-04-01,1995,862,Pennsylvania
1995-05-01,1995,947,Pennsylvania
1995-06-01,1995,870,Pennsylvania
1995-07-01,1995,900,Pennsylvania
1995-08-01,1995,983,Pennsylvania
1995-09-01,1995,940,Pennsylvania
1995-10-01,1995,859,Pennsylvania
1995-11-01,1995,803,Pennsylvania
1995-12-01,1995,820,Pennsylvania
1995-01-01,1995,26062,Rhode Island
1995-02-01,1995,23929,Rhode Island
1995-03-01,1995,25945,Rhode Island
1995-04-01,1995,24599,Rhode Island
1995-05-01,1995,26703,Rhode Island
1995-06-01,1995,26635,Rhode Island
1995-07-01,1995,27919,Rhode Island
1995-08-01,1995,29706,Rhode Island
1995-09-01,1995,28490,Rhode Island
1995-10-01,1995,28701,Rhode Island
1995-11-01,1995,26868,Rhode Island
1995-12-01,1995,27196,Rhode Island
1995-01-01,1995,3092,South Carolina
1995-02-01,1995,2960,South Carolina
1995-03-01,1995,3379,South Carolina
1995-04-01,1995,3365,South Carolina
1995-05-01,1995,3536,South Carolina
1995-06-01,1995,3507,South Carolina
1995-07-01,1995,3371,South Carolina
1995-08-01,1995,3696,South Carolina
1995-09-01,1995,3316,South Carolina
1995-10-01,1995,3207,South Carolina
1995-11-01,1995,3010,South Carolina
1995-12-01,1995,3138,South Carolina
1995-01-01,1995,476,South Dakota
1995-02-01,1995,577,South Dakota
1995-03-01,1995,595,South Dakota
1995-04-01,1995,542,South Dakota
1995-05-01,1995,622,South Dakota
1995-06-01,1995,619,South Dakota
1995-07-01,1995,623,South Dakota
1995-08-01,1995,591,South Dakota
1995-09-01,1995,585,South Dakota
1995-10-01,1995,506,South Dakota
1995-11-01,1995,535,South Dakota
1995-12-01,1995,512,South Dakota
1995-01-01,1995,7651,Tennessee
1995-02-01,1995,7192,Tennessee
1995-03-01,1995,7902,Tennessee
1995-04-01,1995,7330,Tennessee
1995-05-01,1995,8061,Tennessee
1995-06-01,1995,7731,Tennessee
1995-07-01,1995,8001,Tennessee
1995-08-01,1995,8134,Tennessee
1995-09-01,1995,8059,Tennessee
1995-10-01,1995,7689,Tennessee
1995-11-01,1995,7282,Tennessee
1995-12-01,1995,7546,Tennessee
1995-01-01,1995,6154,Texas
1995-02-01,1995,5772,Texas
1995-03-01,1995,6757,Texas
1995-04-01,1995,6454,Texas
1995-05-01,1995,6866,Texas
1995-06-01,1995,6597,Texas
1995-07-01,1995,6736,Texas
1995-08-01,1995,6984,Texas
1995-09-01,1995,6612,Texas
1995-10-01,1995,6274,Texas
1995-11-01,1995,5976,Texas
1995-12-01,1995,6046,Texas
1995-01-01,1995,1740,Utah
1995-02-01,1995,1560,Utah
1995-03-01,1995,1769,Utah
1995-04-01,1995,1662,Utah
1995-05-01,1995,1799,Utah
1995-06-01,1995,1873,Utah
1995-07-01,1995,1913,Utah
1995-08-01,1995,1933,Utah
1995-09-01,1995,1809,Utah
1995-10-01,1995,1738,Utah
1995-11-01,1995,1714,Utah
1995-12-01,1995,1652,Utah
1995-01-01,1995,5207,Vermont
1995-02-01,1995,5123,Vermont
1995-03-01,1995,5920,Vermont
1995-04-01,1995,5576,Vermont
1995-05-01,1995,6162,Vermont
1995-06-01,1995,5853,Vermont
1995-07-01,1995,5792,Vermont
1995-08-01,1995,5956,Vermont
1995-09-01,1995,5809,Vermont
1995-10-01,1995,5534,Vermont
1995-11-01,1995,5288,Vermont
1995-12-01,1995,5259,Vermont
1995-01-01,1995,508,Virginia
1995-02-01,1995,451,Virginia
1995-03-01,1995,552,Virginia
1995-04-01,1995,511,Virginia
1995-05-01,1995,572,Virginia
1995-06-01,1995,552,Virginia
1995-07-01,1995,543,Virginia
1995-08-01,1995,510,Virginia
1995-09-01,1995,563,Virginia
1995-10-01,1995,534,Virginia
1995-11-01,1995,495,Virginia
1995-12-01,1995,470,Virginia
1996-01-01,1996,4982,Alabama
1996-02-01,1996,4761,Alabama
1996-03-01,1996,4879,Alabama
1996-04-01,1996,4670,Alabama
1996-05-01,1996,4898,Alabama
1996-06-01,1996,4751,Alabama
1996-07-01,1996,5430,Alabama
1996-08-01,1996,5316,Alabama
1996-09-01,1996,5216,Alabama
1996-10-01,1996,5321,Alabama
1996-11-01,1996,4941,Alabama
1996-12-01,1996,5323,Alabama
1996-01-01,1996,740,Alaska
1996-02-01,1996,779,Alaska
1996-03-01,1996,874,Alaska
1996-04-01,1996,898,Alaska
1996-05-01,1996,881,Alaska
1996-06-01,1996,810,Alaska
1996-07-01,1996,819,Alaska
1996-08-01,1996,875,Alaska
1996-09-01,1996,875,Alaska
1996-10-01,1996,857,Alaska
1996-11-01,1996,813,Alaska
1996-12-01,1996,816,Alaska
1996-01-01,1996,3053,Arizona
1996-02-01,1996,2806,Arizona
1996-03-01,1996,2916,Arizona
1996-04-01,1996,2872,Arizona
1996-05-01,1996,2929,Arizona
1996-06-01,1996,2880,Arizona
1996-07-01,1996,3404,Arizona
1996-08-01,1996,3365,Arizona
1996-09-01,1996,3146,Arizona
1996-10-01,1996,2979,Arizona
1996-11-01,1996,2881,Arizona
1996-12-01,1996,3140,Arizona
1996-01-01,1996,44052,Arkansas
1996-02-01,1996,41508,Arkansas
1996-03-01,1996,44807,Arkansas
1996-04-01,1996,43319,Arkansas
1996-05-01,1996,45684,Arkansas
1996-06-01,1996,44143,Arkansas
1996-07-01,1996,47697,Arkansas
1996-08-01,1996,47577,Arkansas
1996-09-01,1996,46166,Arkansas
1996-10-01,1996,46700,Arkansas
1996-11-01,1996,43512,Arkansas
1996-12-01,1996,44268,Arkansas
1996-01-01,1996,4240,California
1996-02-01,1996,4297,California
1996-03-01,1996,4753,California
1996-04-01,1996,4590,California
1996-05-01,1996,4848,California
1996-06-01,1996,4712,California
1996-07-01,1996,4944,California
1996-08-01,1996,5065,California
1996-09-01,1996,4797,California
1996-10-01,1996,4685,California
1996-11-01,1996,4394,California
1996-12-01,1996,4482,California
1996-01-01,1996,844,Colorado
1996-02-01,1996,820,Colorado
1996-03-01,1996,862,Colorado
1996-04-01,1996,849,Colorado
1996-05-01,1996,834,Colorado
1996-06-01,1996,822,Colorado
1996-07-01,1996,937,Colorado
1996-08-01,1996,873,Colorado
1996-09-01,1996,874,Colorado
1996-10-01,1996,862,Colorado
1996-11-01,1996,740,Colorado
1996-12-01,1996,838,Colorado
1996-01-01,1996,15390,Delaware
1996-02-01,1996,14589,Delaware
1996-03-01,1996,15136,Delaware
1996-04-01,1996,14891,Delaware
1996-05-01,1996,15284,Delaware
1996-06-01,1996,14622,Delaware
1996-07-01,1996,15912,Delaware
1996-08-01,1996,17061,Delaware
1996-09-01,1996,16853,Delaware
1996-10-01,1996,16917,Delaware
1996-11-01,1996,15878,Delaware
1996-12-01,1996,16859,Delaware
1996-01-01,1996,9261,District Of Columbia
1996-02-01,1996,8987,District Of Columbia
1996-03-01,1996,9198,District Of Columbia
1996-04-01,1996,8696,District Of Columbia
1996-05-01,1996,9315,District Of Columbia
1996-06-01,1996,8983,District Of Columbia
1996-07-01,1996,9926,District Of Columbia
1996-08-01,1996,10293,District Of Columbia
1996-09-01,1996,10135,District Of Columbia
1996-10-01,1996,9980,District Of Columbia
1996-11-01,1996,9446,District Of Columbia
1996-12-01,1996,9823,District Of Columbia
1996-01-01,1996,1613,Florida
1996-02-01,1996,1527,Florida
1996-03-01,1996,1537,Florida
1996-04-01,1996,1427,Florida
1996-05-01,1996,1517,Florida
1996-06-01,1996,1486,Florida
1996-07-01,1996,1585,Florida
1996-08-01,1996,1542,Florida
1996-09-01,1996,1612,Florida
1996-10-01,1996,1605,Florida
1996-11-01,1996,1430,Florida
1996-12-01,1996,1520,Florida
1996-01-01,1996,1415,Georgia
1996-02-01,1996,1413,Georgia
1996-03-01,1996,1490,Georgia
1996-04-01,1996,1600,Georgia
1996-05-01,1996,1663,Georgia
1996-06-01,1996,1561,Georgia
1996-07-01,1996,1665,Georgia
1996-08-01,1996,1693,Georgia
1996-09-01,1996,1574,Georgia
1996-10-01,1996,1608,Georgia
1996-11-01,1996,1418,Georgia
1996-12-01,1996,1525,Georgia
1996-01-01,1996,6760,Hawaii
1996-02-01,1996,6706,Hawaii
1996-03-01,1996,7148,Hawaii
1996-04-01,1996,6633,Hawaii
1996-05-01,1996,6793,Hawaii
1996-06-01,1996,6736,Hawaii
1996-07-01,1996,7521,Hawaii
1996-08-01,1996,7476,Hawaii
1996-09-01,1996,7284,Hawaii
1996-10-01,1996,7079,Hawaii
1996-11-01,1996,6496,Hawaii
1996-12-01,1996,6881,Hawaii
1996-01-01,1996,2783,Idaho
1996-02-01,1996,2922,Idaho
1996-03-01,1996,3185,Idaho
1996-04-01,1996,2910,Idaho
1996-05-01,1996,3111,Idaho
1996-06-01,1996,3098,Idaho
1996-07-01,1996,3408,Idaho
1996-08-01,1996,3310,Idaho
1996-09-01,1996,3088,Idaho
1996-10-01,1996,3220,Idaho
1996-11-01,1996,3003,Idaho
1996-12-01,1996,3101,Idaho
1996-01-01,1996,2889,Illinois
1996-02-01,1996,2836,Illinois
1996-03-01,1996,3062,Illinois
1996-04-01,1996,2950,Illinois
1996-05-01,1996,3029,Illinois
1996-06-01,1996,2979,Illinois
1996-07-01,1996,3288,Illinois
1996-08-01,1996,3210,Illinois
1996-09-01,1996,3271,Illinois
1996-10-01,1996,3114,Illinois
1996-11-01,1996,2963,Illinois
1996-12-01,1996,3060,Illinois
1996-01-01,1996,4397,Indiana
1996-02-01,1996,4090,Indiana
1996-03-01,1996,4366,Indiana
1996-04-01,1996,4244,Indiana
1996-05-01,1996,4294,Indiana
1996-06-01,1996,4182,Indiana
1996-07-01,1996,4622,Indiana
1996-08-01,1996,4817,Indiana
1996-09-01,1996,4655,Indiana
1996-10-01,1996,4553,Indiana
1996-11-01,1996,4058,Indiana
1996-12-01,1996,4428,Indiana
1996-01-01,1996,5352,Iowa
1996-02-01,1996,4752,Iowa
1996-03-01,1996,5182,Iowa
1996-04-01,1996,5043,Iowa
1996-05-01,1996,5098,Iowa
1996-06-01,1996,5123,Iowa
1996-07-01,1996,5895,Iowa
1996-08-01,1996,6091,Iowa
1996-09-01,1996,5762,Iowa
1996-10-01,1996,5792,Iowa
1996-11-01,1996,5331,Iowa
1996-12-01,1996,5783,Iowa
1996-01-01,1996,1104,Kansas
1996-02-01,1996,1070,Kansas
1996-03-01,1996,1160,Kansas
1996-04-01,1996,1179,Kansas
1996-05-01,1996,1192,Kansas
1996-06-01,1996,1198,Kansas
1996-07-01,1996,1276,Kansas
